placename	longitude	latitude	file 	query
Ntcheu	34.63586	-14.82027	236_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	239_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	241_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	246_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	247_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	42_jpg.txt	Ntcheu
Ntcheu	34.63586	-14.82027	42_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	52_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	86_jpg.txt	Ntcheu
Ntcheu	34.63586	-14.82027	88_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	89_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	90_pdf.txt	Ntcheu
Ntcheu	34.63586	-14.82027	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Ntcheu
Ntcheu	34.63586	-14.82027	Malawi_DFID_Assignments.csv	Ntcheu
Ntcheu	34.63586	-14.82027	Malawi_DFID_Assignments-Hanna_Murphy-Pack_s_conflicted_copy_2012-04-01-.csv	Ntcheu
Ntchisi	33.9149	-13.52775	105_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	139_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	147_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	162_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	215_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	235_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	236_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	237_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	238_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	240_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	243_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	245_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	246_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	247_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	253_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	39_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	42_jpg.txt	Ntchisi
Ntchisi	33.9149	-13.52775	42_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	52_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	86_jpg.txt	Ntchisi
Ntchisi	33.9149	-13.52775	89_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	90_pdf.txt	Ntchisi
Ntchisi	33.9149	-13.52775	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Ntchisi
Nthala	34.06667	-14.21667	30_pdf.txt	Nthala
Nthondo	33.43333	-14.03333	2_pdf.txt	Nthondo
Nthondo	33.43333	-14.03333	41_pdf.txt	Nthondo
Nthondo	33.43333	-14.03333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Nthondo
Nthondowa	33.57578	-13.68987	IGPWP_Forestry_Project_sites0.csv	Nthondowa
Nthondowa	33.57578	-13.68987	IGPWP_Forestry_Project_sites1.csv	Nthondowa
Nthondowa	33.57578	-13.68987	IGPWP_Forestry_Project_sites.csv	Nthondowa
Nyalugwe	33.45883	-11.401	IGPWP_Roads_project_sites0.csv	Nyalugwe
Nyalugwe	33.45883	-11.401	IGPWP_Roads_project_sites1.csv	Nyalugwe
Nyalugwe	33.45883	-11.401	IGPWP_Roads_project_sites.csv	Nyalugwe
Nyambalo	34.4	-13.56667	30_pdf.txt	Nyambalo
Nyambalo	34.4	-13.56667	IGPWP_Irrigation_Projects_sites0.csv	Nyambalo
Nyambalo	34.4	-13.56667	IGPWP_Irrigation_Projects_sites1.csv	Nyambalo
Nyambalo	34.4	-13.56667	IGPWP_Irrigation_Projects_sites.csv	Nyambalo
Nyambalo	34.4	-13.56667	IGPWP_Roads_project_sites0.csv	Nyambalo
Nyambalo	34.4	-13.56667	IGPWP_Roads_project_sites1.csv	Nyambalo
Nyambalo	34.4	-13.56667	IGPWP_Roads_project_sites.csv	Nyambalo
Nyambi	35.56667	-14.68333	10_pdf.txt	Nyambi
Nyambi	35.56667	-14.68333	28_pdf.txt	Nyambi
Nyambi	35.56667	-14.68333	42_pdf.txt	Nyambi
Nyani	35.4	-15.33333	30_pdf.txt	Nyani
Nyirenda	33.68333	-12.63333	197_pdf.txt	Nyirenda
Nyirenda	33.68333	-12.63333	46_pdf.txt	Nyirenda
Pende	34.71667	-16.03333	IGPWP_Roads_project_sites0.csv	Pende
Pende	34.71667	-16.03333	IGPWP_Roads_project_sites1.csv	Pende
Pende	34.71667	-16.03333	IGPWP_Roads_project_sites.csv	Pende
Phalombe	35.65067	-15.80635	109_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	139_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	189_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	18_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	215_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	236_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	238_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	23_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	242_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	243_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	244_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	245_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	246_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	247_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	253_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	30_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	37_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	3_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	42_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	52_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	89_pdf.txt	Phalombe
Phalombe	35.65067	-15.80635	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Phalombe
Phalula	34.89028	-15.2244	242_pdf.txt	Phalula
Phalula	34.89028	-15.2244	244_pdf.txt	Phalula
Phambala	33.96667	-14.11667	242_pdf.txt	Phambala
Phambala	33.96667	-14.11667	244_pdf.txt	Phambala
Phanda	34.48333	-15.71667	IGPWP_Roads_project_sites0.csv	Phanda
Phanda	34.48333	-15.71667	IGPWP_Roads_project_sites1.csv	Phanda
Phanda	34.48333	-15.71667	IGPWP_Roads_project_sites.csv	Phanda
Phaso	34.08333	-11.73333	2_pdf.txt	Phaso
Phaso	34.08333	-11.73333	41_pdf.txt	Phaso
Phiri	33.78333	-11.38333	192_pdf.txt	Phiri
Phiri	33.78333	-11.38333	193_pdf.txt	Phiri
Phiri	33.78333	-11.38333	IGPWP_Forestry_Project_sites0.csv	Phiri
Phiri	33.78333	-11.38333	IGPWP_Forestry_Project_sites1.csv	Phiri
Phiri	33.78333	-11.38333	IGPWP_Forestry_Project_sites.csv	Phiri
Phoka	33.30949	-12.83904	215_pdf.txt	Phoka
Phoka	33.30949	-12.83904	251_pdf.txt	Phoka
Phoka	33.30949	-12.83904	52_pdf.txt	Phoka
Pinda	33.14718	-13.9124	215_pdf.txt	Pinda
Pinda	33.14718	-13.9124	52_pdf.txt	Pinda
Pinda	33.14718	-13.9124	IGPWP_Forestry_Project_sites0.csv	Pinda
Pinda	33.14718	-13.9124	IGPWP_Forestry_Project_sites1.csv	Pinda
Pinda	33.14718	-13.9124	IGPWP_Forestry_Project_sites.csv	Pinda
Robert	33.20462	-9.5235	105_pdf.txt	Robert
Robert	33.20462	-9.5235	162_pdf.txt	Robert
Robert	33.20462	-9.5235	255_pdf.txt	Robert
Robert	33.20462	-9.5235	30_pdf.txt	Robert
Rukuru	33.76667	-12.43333	14_pdf.txt	Rukuru
Rukuru	33.76667	-12.43333	247_pdf.txt	Rukuru
Rumphi	33.90621	-11.67367	105_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	126_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	12_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	139_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	162_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	169_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	206_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	215_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	216_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	235_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	236_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	242_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	244_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	246_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	247_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	251_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	25_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	32_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	35_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	36_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	39_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	3_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	42_jpg.txt	Rumphi
Rumphi	33.90621	-11.67367	42_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	52_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	53_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	60_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	86_jpg.txt	Rumphi
Rumphi	33.90621	-11.67367	89_pdf.txt	Rumphi
Rumphi	33.90621	-11.67367	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Rumphi
Saidi	35.56667	-14.98333	30_pdf.txt	Saidi
Salima	34.58333	-13.75	109_pdf.txt	Salima
Salima	34.58333	-13.75	139_pdf.txt	Salima
Salima	34.58333	-13.75	147_pdf.txt	Salima
Salima	34.58333	-13.75	186_pdf.txt	Salima
Salima	34.58333	-13.75	189_pdf.txt	Salima
Salima	34.58333	-13.75	215_pdf.txt	Salima
Salima	34.58333	-13.75	216_pdf.txt	Salima
Salima	34.58333	-13.75	222_pdf.txt	Salima
Salima	34.58333	-13.75	236_pdf.txt	Salima
Salima	34.58333	-13.75	238_pdf.txt	Salima
Salima	34.58333	-13.75	242_pdf.txt	Salima
Salima	34.58333	-13.75	244_pdf.txt	Salima
Salima	34.58333	-13.75	245_pdf.txt	Salima
Salima	34.58333	-13.75	246_pdf.txt	Salima
Salima	34.58333	-13.75	247_pdf.txt	Salima
Salima	34.58333	-13.75	254_pdf.txt	Salima
Salima	34.58333	-13.75	32_pdf.txt	Salima
Salima	34.58333	-13.75	3_pdf.txt	Salima
Salima	34.58333	-13.75	42_jpg.txt	Salima
Salima	34.58333	-13.75	42_pdf.txt	Salima
Salima	34.58333	-13.75	52_pdf.txt	Salima
Salima	34.58333	-13.75	60_pdf.txt	Salima
Salima	34.58333	-13.75	67_pdf.txt	Salima
Salima	34.58333	-13.75	86_jpg.txt	Salima
Salima	34.58333	-13.75	89_pdf.txt	Salima
Salima	34.58333	-13.75	90_pdf.txt	Salima
Salima	34.58333	-13.75	96_pdf.txt	Salima
Salima	34.58333	-13.75	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Salima
Sambo	33.61667	-12.3	215_pdf.txt	Sambo
Sambo	33.61667	-12.3	30_pdf.txt	Sambo
Sambo	33.61667	-12.3	52_pdf.txt	Sambo
Sandama	35.29501	-16.20712	IGPWP_Roads_project_sites0.csv	Sandama
Sandama	35.29501	-16.20712	IGPWP_Roads_project_sites1.csv	Sandama
Sandama	35.29501	-16.20712	IGPWP_Roads_project_sites.csv	Sandama
Sanga	33.45	-9.88333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Sanga
Santhe	33.43069	-13.93082	249_pdf.txt	Santhe
Sapitwa	35.59058	-15.94856	23_pdf.txt	Sapitwa
Sapitwa	35.59058	-15.94856	30_pdf.txt	Sapitwa
Senga	34.63333	-13.71667	215_pdf.txt	Senga
Senga	34.63333	-13.71667	52_pdf.txt	Senga
Senzani	34.85803	-15.06333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Senzani
Shawa	33.6	-12.63333	112_pdf.txt	Shawa
Shawa	33.6	-12.63333	135_pdf.txt	Shawa
Shawa	33.6	-12.63333	154_pdf.txt	Shawa
Shawa	33.6	-12.63333	99_pdf.txt	Shawa
Simlemba	33.67447	-12.74442	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Simlemba
Singano	35.05	-16.26667	215_pdf.txt	Singano
Singano	35.05	-16.26667	52_pdf.txt	Singano
Sitolo	33.45	-12.56667	IGPWP_Forestry_Project_sites0.csv	Sitolo
Sitolo	33.45	-12.56667	IGPWP_Forestry_Project_sites1.csv	Sitolo
Sitolo	33.45	-12.56667	IGPWP_Forestry_Project_sites.csv	Sitolo
Songwe	35.81667	-15.68333	215_pdf.txt	Songwe
Songwe	35.81667	-15.68333	52_pdf.txt	Songwe
Sosola	34.92949	-14.97243	48_pdf.txt	Sosola
Sosola	34.92949	-14.97243	49_pdf.txt	Sosola
Tambala	34.85327	-14.74021	30_pdf.txt	Tambala
Tambala	34.85327	-14.74021	36_pdf.txt	Tambala
Tambala	34.85327	-14.74021	IGPWP_Forestry_Project_sites0.csv	Tambala
Tambala	34.85327	-14.74021	IGPWP_Forestry_Project_sites1.csv	Tambala
Tambala	34.85327	-14.74021	IGPWP_Forestry_Project_sites.csv	Tambala
Tembwe	33.95	-14.33333	32_pdf.txt	Tembwe
Tembwe	33.95	-14.33333	IGPWP_Forestry_Project_sites0.csv	Tembwe
Tembwe	33.95	-14.33333	IGPWP_Forestry_Project_sites1.csv	Tembwe
Tembwe	33.95	-14.33333	IGPWP_Forestry_Project_sites.csv	Tembwe
Tengani	35.23333	-16.95	30_pdf.txt	Tengani
Thabwa	34.85657	-16.03546	215_pdf.txt	Thabwa
Thabwa	34.85657	-16.03546	52_pdf.txt	Thabwa
Thabwa	34.85657	-16.03546	IGPWP_Roads_project_sites0.csv	Thabwa
Thabwa	34.85657	-16.03546	IGPWP_Roads_project_sites1.csv	Thabwa
Thabwa	34.85657	-16.03546	IGPWP_Roads_project_sites.csv	Thabwa
Thako	33.15	-13.68333	IGPWP_Forestry_Project_sites0.csv	Thako
Thako	33.15	-13.68333	IGPWP_Forestry_Project_sites1.csv	Thako
Thako	33.15	-13.68333	IGPWP_Forestry_Project_sites.csv	Thako
Thete	33.83333	-12.11667	215_pdf.txt	Thete
Thete	33.83333	-12.11667	52_pdf.txt	Thete
Thondwe	35.45	-15.5	215_pdf.txt	Thondwe
Thondwe	35.45	-15.5	52_pdf.txt	Thondwe
Thuchila	35.31096	-15.97055	30_pdf.txt	Thuchila
Thudzu	35	-16.53333	IGPWP_Roads_project_sites0.csv	Thudzu
Thudzu	35	-16.53333	IGPWP_Roads_project_sites1.csv	Thudzu
Thudzu	35	-16.53333	IGPWP_Roads_project_sites.csv	Thudzu
Thyolo	35.14046	-16.06775	105_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	139_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	149_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	162_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	18_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	200_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	202_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	211_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	215_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	216_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	236_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	23_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	242_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	244_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	246_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	247_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	2_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	37_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	41_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	42_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	43_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	52_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	59_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	5_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	60_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	89_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	93_pdf.txt	Thyolo
Thyolo	35.14046	-16.06775	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Thyolo
Tizola	35.2	-16.65	149_pdf.txt	Tizola
Tizola	35.2	-16.65	93_pdf.txt	Tizola
Tongole	33.63333	-12.98333	IGPWP_Forestry_Project_sites0.csv	Tongole
Tongole	33.63333	-12.98333	IGPWP_Forestry_Project_sites1.csv	Tongole
Tongole	33.63333	-12.98333	IGPWP_Forestry_Project_sites.csv	Tongole
Tsangano	34.58333	-15.15	239_pdf.txt	Tsangano
Tsangano	34.58333	-15.15	241_pdf.txt	Tsangano
Tsumba	32.93333	-13.83333	IGPWP_Forestry_Project_sites0.csv	Tsumba
Tsumba	32.93333	-13.83333	IGPWP_Forestry_Project_sites1.csv	Tsumba
Tsumba	32.93333	-13.83333	IGPWP_Forestry_Project_sites.csv	Tsumba
Ulaya	34.86033	-15.77512	IGPWP_Forestry_Project_sites0.csv	Ulaya
Ulaya	34.86033	-15.77512	IGPWP_Forestry_Project_sites1.csv	Ulaya
Ulaya	34.86033	-15.77512	IGPWP_Forestry_Project_sites.csv	Ulaya
Uliwa	34.21033	-10.45318	206_pdf.txt	Uliwa
Uliwa	34.21033	-10.45318	215_pdf.txt	Uliwa
Uliwa	34.21033	-10.45318	52_pdf.txt	Uliwa
Uliwa	34.21033	-10.45318	53_pdf.txt	Uliwa
Ulongwe	35.25	-16.36667	IGPWP_Forestry_Project_sites0.csv	Ulongwe
Ulongwe	35.25	-16.36667	IGPWP_Forestry_Project_sites1.csv	Ulongwe
Ulongwe	35.25	-16.36667	IGPWP_Forestry_Project_sites.csv	Ulongwe
Usisya	34.21365	-11.23434	215_pdf.txt	Usisya
Usisya	34.21365	-11.23434	52_pdf.txt	Usisya
Vera	33.52651	-11.44257	192_pdf.txt	Vera
Vera	33.52651	-11.44257	193_pdf.txt	Vera
Zoa	35.26667	-16.35	IGPWP_Roads_project_sites0.csv	Zoa
Zoa	35.26667	-16.35	IGPWP_Roads_project_sites1.csv	Zoa
Zoa	35.26667	-16.35	IGPWP_Roads_project_sites.csv	Zoa
Zomba	35.27463	-15.35007	121_pdf.txt	Zomba
Zomba	35.27463	-15.35007	139_pdf.txt	Zomba
Zomba	35.27463	-15.35007	13_pdf.txt	Zomba
Zomba	35.27463	-15.35007	140_pdf.txt	Zomba
Zomba	35.27463	-15.35007	143_pdf.txt	Zomba
Zomba	35.27463	-15.35007	147_pdf.txt	Zomba
Zomba	35.27463	-15.35007	149_pdf.txt	Zomba
Zomba	35.27463	-15.35007	14_pdf.txt	Zomba
Zomba	35.27463	-15.35007	155_pdf.txt	Zomba
Zomba	35.27463	-15.35007	15_pdf.txt	Zomba
Zomba	35.27463	-15.35007	186_pdf.txt	Zomba
Zomba	35.27463	-15.35007	192_pdf.txt	Zomba
Zomba	35.27463	-15.35007	193_pdf.txt	Zomba
Zomba	35.27463	-15.35007	200_pdf.txt	Zomba
Zomba	35.27463	-15.35007	202_pdf.txt	Zomba
Zomba	35.27463	-15.35007	203_pdf.txt	Zomba
Zomba	35.27463	-15.35007	204_pdf.txt	Zomba
Zomba	35.27463	-15.35007	205_pdf.txt	Zomba
Zomba	35.27463	-15.35007	206_pdf.txt	Zomba
Zomba	35.27463	-15.35007	208_pdf.txt	Zomba
Zomba	35.27463	-15.35007	211_pdf.txt	Zomba
Zomba	35.27463	-15.35007	215_pdf.txt	Zomba
Zomba	35.27463	-15.35007	218_pdf.txt	Zomba
Zomba	35.27463	-15.35007	221_pdf.txt	Zomba
Zomba	35.27463	-15.35007	235_pdf.txt	Zomba
Zomba	35.27463	-15.35007	236_pdf.txt	Zomba
Zomba	35.27463	-15.35007	237_pdf.txt	Zomba
Zomba	35.27463	-15.35007	238_pdf.txt	Zomba
Zomba	35.27463	-15.35007	239_pdf.txt	Zomba
Zomba	35.27463	-15.35007	240_pdf.txt	Zomba
Zomba	35.27463	-15.35007	241_pdf.txt	Zomba
Zomba	35.27463	-15.35007	245_pdf.txt	Zomba
Zomba	35.27463	-15.35007	246_pdf.txt	Zomba
Zomba	35.27463	-15.35007	247_pdf.txt	Zomba
Zomba	35.27463	-15.35007	253_pdf.txt	Zomba
Zomba	35.27463	-15.35007	25_pdf.txt	Zomba
Zomba	35.27463	-15.35007	30_pdf.txt	Zomba
Zomba	35.27463	-15.35007	35_pdf.txt	Zomba
Zomba	35.27463	-15.35007	36_pdf.txt	Zomba
Zomba	35.27463	-15.35007	3_pdf.txt	Zomba
Zomba	35.27463	-15.35007	42_jpg.txt	Zomba
Zomba	35.27463	-15.35007	42_pdf.txt	Zomba
Zomba	35.27463	-15.35007	51_pdf.txt	Zomba
Zomba	35.27463	-15.35007	52_pdf.txt	Zomba
Zomba	35.27463	-15.35007	53_pdf.txt	Zomba
Zomba	35.27463	-15.35007	55_pdf.txt	Zomba
Zomba	35.27463	-15.35007	59_pdf.txt	Zomba
Zomba	35.27463	-15.35007	64_pdf.txt	Zomba
Zomba	35.27463	-15.35007	83_pdf.txt	Zomba
Zomba	35.27463	-15.35007	86_jpg.txt	Zomba
Zomba	35.27463	-15.35007	86_pdf.txt	Zomba
Zomba	35.27463	-15.35007	89_pdf.txt	Zomba
Zomba	35.27463	-15.35007	90_pdf.txt	Zomba
Zomba	35.27463	-15.35007	93_pdf.txt	Zomba
Zomba	35.27463	-15.35007	96_pdf.txt	Zomba
Zomba	35.27463	-15.35007	9_pdf.txt	Zomba
Zomba	35.27463	-15.35007	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Zomba
