Project ID,latitude,longitude
222,-16.75,35.16667
222,-13.5,34
222,-13.96542,34.80193
222,-13,33.41667
222,-15.43007,35.41829
222,-14.01962,33.68407
222,-15.78499,35.00854
222,-16.16667,34.75
223,-13.5,34
223,-15.43007,35.41829
223,-13.5,34
223,-14.39296,35.34658
223,-11.03333,34.21667
224,-13.5,34
225,-13.5,34
226,-13.5,34
226,-14.01962,33.68407
227,-13.5,34
228,-13.5,34
229,-15.78499,35.00854
229,-13.5,34
230,-14.63566,35.25184
230,-13.5,34
231,-13.96542,34.80193
231,-13.5,34
232,-13.96542,34.80193
232,-13.5,34
233,-13.5,34
233,-14.93571,35.46685
234,-15.45051,34.70034
234,-13.96667,33.43333
234,-13.78333,32.91667
234,-13.5,34
235,-15.45051,34.70034
235,-13.96667,33.43333
235,-13.78333,32.91667
235,-13.5,34
236,-13.5,34
236,-13.7623,33.07998
236,-12.80417,34.08298
236,-14.01962,33.68407
237,-11.46556,34.02071
237,-13.5,34
238,-11.46556,34.02071
238,-13.5,34
240,-14.39296,35.34658
240,-14.94583,35.57367
240,-14.29954,34.16941
240,-14.01962,33.68407
240,-15.78499,35.00854
240,-12.56667,33.31667
240,-13.7623,33.07998
240,-14.75,34.75
240,-15.04839,35.0591
240,-13.5,34
241,-13.5,34
242,-13.5,34
242,-16.41667,35.26667
244,-11,34
244,-15.06333,34.85803
244,-11.51245,34.14799
244,-9.92727,33.42541
244,-11.38543,33.98619
244,-16.75,35.16667
244,-15.7,35.21667
244,-15.71725,35.8126
244,-11.6988,33.73916
244,-11.65304,34.05322
244,-15.86574,35.10724
244,-11.85428,33.60778
244,-15.3219,34.64956
244,-10.80292,33.80524
244,-15.63337,34.51682
244,-15.43007,35.41829
244,-14.01962,33.68407
244,-15.97734,34.43481
244,-15.64732,34.93956
244,-14.75,34.75
245,-15.43007,35.41829
245,-16.41667,35.26667
247,-13.5,34
247,-13.5,34
248,-13.5,34
248,-13.5,34
249,-11.46556,34.02071
249,-16.41667,35.26667
249,-13.5,34
250,-14.39296,35.34658
250,-13.71959,34.40184
250,-16.91995,35.26199
250,-16.41667,35.26667
250,-13.5,34
250,-15.04839,35.0591
250,-13,33.41667
250,-15.43007,35.41829
250,-16.16667,34.75
251,-14.39296,35.34658
251,-10.60602,34.10628
251,-16.75,35.16667
251,-16.16667,34.75
251,-11,34
251,-15.04839,35.0591
251,-13,33.41667
251,-15.43007,35.41829
251,-13.5,34
252,-13.5,34
253,-13.5,34
254,-13.5,34
255,-14.01962,33.68407
255,-14.26273,34.18559
255,-14.75,34.75
255,-13.5,34
256,-14.01962,33.68407
256,-13.5,34
256,-13.5,34
257,-15.70657,34.71793
257,-13.5,34
258,-15.70657,34.71793
258,-13.5,34
259,-13.5,34
260,-14.39296,35.34658
260,-13.71959,34.40184
260,-13.033,33.48
260,-16.41667,35.26667
260,-15.04839,35.0591
260,-16.16667,34.75
261,-14.39296,35.34658
261,-13.71959,34.40184
261,-16.41667,35.26667
261,-12.80417,34.08298
261,-10.11153,33.88151
261,-15.04839,35.0591
261,-13,33.41667
261,-16.16667,34.75
262,-14.39296,35.34658
262,-13.71959,34.40184
262,-16.41667,35.26667
262,-12.80417,34.08298
262,-10.11153,33.88151
262,-15.04839,35.0591
262,-13,33.41667
262,-16.16667,34.75
263,-14.2,35.03333
263,-16.16667,35.16667
263,-13.5,34
263,-15.78499,35.00854
264,-15.78499,35.00854
264,-13.5,34
265,-15.78499,35.00854
265,-16.16667,35.16667
265,-14.2,35.03333
265,-13.5,34
266,-15.78499,35.00854
266,-16.16667,35.16667
266,-14.2,35.03333
266,-13.5,34
267,-13.5,34
267,-16.41667,35.26667
268,-16.41667,35.26667
269,-16.41667,35.26667
269,-13.5,34
269,-13.5,34
273,-16.41667,35.26667
274,-13.5,34
275,-14.39296,35.34658
275,-15.63337,34.51682
275,-13.71959,34.40184
275,-16.75,35.16667
275,-13.98627,33.78842
275,-15.64732,34.93956
275,-14.75,34.75
275,-15.04839,35.0591
275,-14.26273,34.18559
275,-10.80292,33.80524
275,-16.16667,34.75
275,-13.7623,33.07998
277,-13.5,34
277,-16.41667,35.26667
278,-16.41667,35.26667
279,-14.72359,34.80892
279,-13.5,34
280,-14.72359,34.80892
280,-13.5,34
281,-14.72359,34.80892
281,-13.5,34
282,-16.16667,34.75
282,-16.41667,35.26667
283,-13.5,34
283,-16.41667,35.26667
284,-14.04314,34.10294
284,-14.01962,33.68407
284,-13.5,34
285,-15.63337,34.51682
285,-12.56667,34.15
285,-16.10583,35.1506
285,-15.06665,35.22543
285,-15.43007,35.41829
287,-16.41667,35.26667
288,-13.5,34
291,-16.41667,35.26667
291,-15.43007,35.41829
291,-13.5,34
292,-13.5,34
292,-13.5,34
293,-14.39296,35.34658
293,-16.41667,35.26667
293,-16.10583,35.1506
293,-14.01962,33.68407
293,-14.26273,34.18559
293,-13.7623,33.07998
293,-14.75,34.75
294,-14.39296,35.34658
294,-16.41667,35.26667
294,-16.10583,35.1506
294,-14.01962,33.68407
294,-14.26273,34.18559
294,-13.7623,33.07998
294,-14.75,34.75
295,-14.39296,35.34658
295,-16.41667,35.26667
295,-16.10583,35.1506
295,-14.01962,33.68407
295,-14.26273,34.18559
295,-13.7623,33.07998
295,-14.75,34.75
296,-13.5,34
296,-16.41667,35.26667
297,-13.5,34
297,-13.5,34
298,-13.5,34
298,-13.5,34
299,-13.5,34
299,-14.01962,33.68407
300,-13.71959,34.40184
300,-16.41667,35.26667
300,-12.80417,34.08298
300,-13.5,34
301,-16.41667,35.26667
301,-13.5,34
302,-16.41667,35.26667
302,-13.5,34
304,-12.80417,34.08298
304,-16.41667,35.26667
305,-13.5,34
305,-16.41667,35.26667
306,-15.63337,34.51682
306,-16.16667,34.75
306,-16.75,35.16667
306,-15.64732,34.93956
306,-14.94583,35.57367
306,-13.53333,33.91667
306,-12.03333,34.63333
306,-15.43007,35.41829
306,-13.5,34
306,-15.75268,35.21576
307,-15.63337,34.51682
307,-13.28333,33.55
307,-15.43007,35.41829
307,-16.16667,34.75
307,-16.10583,35.1506
307,-16.75,35.16667
307,-15.64732,34.93956
307,-14.94583,35.57367
307,-13.53333,33.91667
307,-13.5,34
307,-15.75268,35.21576
308,-15.63337,34.51682
308,-16.75,35.16667
308,-16.16667,34.75
308,-15.64732,34.93956
308,-14.94583,35.57367
308,-13.53333,33.91667
308,-15.43007,35.41829
308,-13.5,34
308,-15.75268,35.21576
309,-14.39296,35.34658
309,-13.71959,34.40184
309,-16.16667,34.7
309,-13.5,34
309,-11.85428,33.60778
309,-14.75,34.75
309,-15.04839,35.0591
309,-13,33.41667
309,-16.16667,34.75
310,-13.71959,34.40184
310,-12.80417,34.08298
310,-13.5,34
311,-13.5,34
311,-13.5,34
312,-16.41667,35.26667
313,-16.41667,35.26667
313,-14.01962,33.68407
313,-14.26273,34.18559
313,-14.75,34.75
313,-13,33.41667
314,-14.01962,33.68407
314,-14.26273,34.18559
314,-13,33.41667
316,-13.71959,34.40184
316,-16.41667,35.26667
316,-12.80417,34.08298
316,-13.5,34
316,-13.5,34
316,-15.97513,35.71736
317,-16.41667,35.26667
317,-12.80417,34.08298
317,-13.5,34
318,-14.94583,35.57367
318,-15.66667,35.66667
318,-16.41667,35.26667
318,-11.85428,33.60778
318,-13,33.41667
318,-13.5,34
319,-14.94583,35.57367
319,-15.66667,35.66667
319,-16.41667,35.26667
319,-11.85428,33.60778
319,-13,33.41667
319,-13.5,34
320,-13.5,34
320,-11,34
320,-13.5,34
321,-13.5,34
321,-11,34
321,-13.5,34
322,-16.41667,35.26667
322,-13.5,34
323,-16.41667,35.26667
323,-13.5,34
324,-13.5,34
325,-13.5,34
326,-15.78499,35.00854
326,-16.16667,35.16667
326,-13.5,34
328,-16.41667,35.26667
328,-13.60098,33.82378
328,-16.16667,34.75
328,-13.5,34
330,-13.5,34
333,-13.7623,33.07998
333,-13.5,34
336,-13.71959,34.40184
336,-16.41667,35.26667
336,-13.29574,33.90798
336,-12.80417,34.08298
336,-11.65304,34.05322
337,-13.5,34
337,-13.5,34
338,-13.5,34
339,-13.5,34
340,-14.39296,35.34658
340,-14.94583,35.57367
340,-15.04839,35.0591
340,-15.43007,35.41829
340,-13.5,34
341,-16.41667,35.26667
342,-16.41667,35.26667
343,-13.5,34
344,-13.5,34
347,-15.43007,35.41829
347,-13.5,34
349,-13.5,34
350,-13.5,34
350,-11.85428,33.60778
350,-15.64732,34.93956
351,-15.43007,35.41829
351,-13.5,34
351,-16.41667,35.26667
352,-15.43007,35.41829
353,-15.5,35
353,-15.66667,35.66667
353,-15.9344,35.4999
354,-14.39296,35.34658
355,-15.5,35
355,-16.75,35.16667
355,-14.94583,35.57367
355,-15.04839,35.0591
355,-15.43007,35.41829
355,-16.16667,34.75
355,-15.75268,35.21576
356,-15.5,35
356,-16.75,35.16667
356,-14.94583,35.57367
356,-15.04839,35.0591
356,-15.43007,35.41829
356,-16.16667,34.75
356,-15.75268,35.21576
357,-15.5,35
357,-16.75,35.16667
357,-14.94583,35.57367
357,-15.04839,35.0591
357,-15.43007,35.41829
357,-16.16667,34.75
357,-15.75268,35.21576
358,-16.75,35.16667
358,-14.94583,35.57367
358,-15.04839,35.0591
358,-15.43007,35.41829
358,-16.16667,34.75
359,-16.75,35.16667
359,-14.94583,35.57367
359,-15.04839,35.0591
359,-15.43007,35.41829
359,-16.16667,34.75
360,-16.96535,35.21659
360,-16.75,35.16667
360,-17.09576,35.21899
360,-13.5,34
361,-15.78503,35.00319
361,-13.5,34
361,-10.11153,33.88151
361,-15.43007,35.41829
361,-13.5,34
361,-14.01962,33.68407
361,-14.39296,35.34658
361,-13.7623,33.07998
362,-12.36162,33.55601
362,-10.55409,33.89701
362,-15.43007,35.41829
362,-13.5,34
362,-14.39296,35.34658
363,-15.80324,35.02711
363,-13.5,34
364,-14.59656,34.75619
364,-13.5,34
364,-14.6,35.31667
364,-11.46556,34.02071
364,-14.47815,35.26448
364,-15.80324,35.02711
364,-13.96542,34.80193
364,-15.93005,35.80407
364,-15.98887,35.18798
364,-13.5,34
364,-13.11667,33.53333
364,-14.51667,34.46667
364,-14.01962,33.68407
364,-13.16667,33.58333
364,-14.08239,34.91652
364,-13.5,34
364,-15.38853,35.33802
364,-12.63333,33.68333
365,-13.5,34
366,-13.5,34
367,-12.36162,33.55601
367,-13.5,34
369,-16.10583,35.1506
369,-15.04839,35.0591
369,-13.5,34
369,-16.7,34.96667
369,-16.91995,35.26199
369,-16.75,35.16667
369,-13.96542,34.80193
369,-15.87929,35.37415
369,-15.75268,35.21576
369,-11.41145,33.83213
369,-16.58194,35.12483
369,-13.25,34.01667
370,-14.51667,34.46667
370,-12.36162,33.55601
370,-13.5,34
371,-13.5,34
371,-13.5,34
372,-16.10583,35.1506
372,-13.96692,33.78725
372,-15.32895,34.65416
372,-13.5,34
372,-13.98333,33.83333
372,-15.45051,34.70034
372,-15.91667,35.06667
372,-13.5,34
372,-11.65304,34.05322
372,-14.01962,33.68407
372,-15.63337,34.51682
372,-9.66667,33.55
372,-15.64732,34.93956
373,-13.5,34
373,-15.78499,35.00854
373,-15.43007,35.41829
373,-13.71959,34.40184
373,-14.01962,33.68407
373,-16.4,34.86667
374,-13.7,34
374,-15.25988,35.32171
374,-16.7426,35.23128
374,-14.58333,34.53333
374,-10.92414,33.63067
374,-11,33.78333
374,-14.41667,34.11667
374,-12.88333,33.93333
374,-13.58333,33.43333
374,-15.99712,35.30989
374,-16.16667,34.75
374,-16.26667,35.16667
374,-15.91667,35.36667
374,-16.48333,34.86667
374,-15.82284,35.00161
374,-13.98333,33.46667
374,-14.01667,33.33333
374,-15.55,35.83333
374,-11.28525,34.2222
374,-14.96667,34.86667
374,-16.76486,35.28283
374,-16.20712,35.29502
374,-15.64732,34.93956
374,-13.75,33.73333
374,-15.78508,34.99993
374,-15.78499,35.00854
375,-14.39296,35.34658
375,-14.3,33.83333
375,-15.04839,35.0591
375,-16.16667,35.16667
375,-13.5,34
375,-14.01667,33.96667
375,-15.43007,35.41829
375,-11.85428,33.60778
375,-14.01962,33.68407
375,-12.36162,33.55601
375,-14.75,34.75
377,-14.39296,35.34658
377,-12.01961,34.62363
377,-13.5,34
377,-11.46556,34.02071
377,-14.94583,35.57367
377,-13.5,34
377,-13.7623,33.07998
377,-14.01962,33.68407
377,-13.79841,32.88019
377,-14.96667,34.86667
377,-12.36162,33.55601
378,-13.5,34
379,-14.39296,35.34658
379,-13.97817,33.77045
379,-12.80417,34.08298
379,-14.94583,35.57367
379,-15.04839,35.0591
379,-16.16667,35.16667
379,-13.5,34
379,-16.75,35.16667
379,-13,33.41667
379,-13.5,34
379,-13.7623,33.07998
379,-13.71959,34.40184
379,-14.01962,33.68407
379,-14.26273,34.18559
379,-11.85428,33.60778
379,-14.04314,34.10294
379,-16.16667,34.75
379,-15.64732,34.93956
379,-14.75,34.75
379,-15.78853,35.00494
380,-13.5,34
380,-13.5,34
382,-16.4,34.86667
382,-12.21667,33.33333
382,-14.93571,35.46685
382,-13.5,34
383,-13.5,34
384,-16.10583,35.1506
384,-12.71667,33.4
384,-13.5,34
384,-16.96535,35.21659
384,-16.00693,35.30948
384,-16.75,35.16667
384,-13.4,33.96667
384,-13.5,34
384,-12.23881,34.01833
384,-15.61085,35.72767
384,-16.16667,34.75
384,-16.16667,35.1
384,-15.9344,35.4999
384,-16.54675,35.15566
384,-15.86675,35.32756
384,-15.64732,34.93956
386,-11,34
386,-12.94234,33.48011
386,-14.93212,35.01172
386,-14.01667,33.96667
386,-13.5,34
386,-14.99312,34.82299
386,-16.78333,35.25
386,-13.5,34
386,-14.39296,35.34658
386,-15.63333,34.61667
386,-15.43007,35.41829
386,-13.5,34
386,-13.71959,34.40184
386,-11.52309,33.70161
386,-13.66667,33.3
386,-12.36667,34.06667
386,-14.01962,33.68407
386,-15.78499,35.00854
386,-15.64732,34.93956
386,-12.58942,33.58777
387,-13.5,34
388,-15.7833,35
388,-13.5,34
388,-13.5,34
389,-14.01962,33.68407
389,-13.5,34
389,-15.78714,35.00422
389,-13.5,34
390,-15.88333,35.25
390,-13.5,34
390,-12.16667,33.68333
390,-14.01962,33.68407
390,-10.53053,34.22952
390,-13.5,34
391,-14.39296,35.34658
391,-12.80417,34.08298
391,-14.94583,35.57367
391,-15.04839,35.0591
391,-11.65304,34.05322
391,-13.5,34
391,-12.59076,34.1695
391,-17.05038,35.11407
391,-16.75,35.16667
391,-13,33.41667
391,-15.43007,35.41829
391,-15.64732,34.93956
391,-13.71959,34.40184
391,-14.69057,35.31207
391,-14.01962,33.68407
391,-14.26273,34.18559
391,-11.85428,33.60778
391,-10.80292,33.80524
391,-16.16667,34.75
391,-15.63337,34.51682
391,-13.7623,33.07998
391,-14.75,34.75
391,-15.75268,35.21576
391,-13.95,33.25
392,-15.43007,35.41829
392,-12.36162,33.55601
392,-13.5,34
393,-14.39296,35.34658
393,-13.5,34
393,-11.85428,33.60778
393,-14.94583,35.57367
393,-15.04839,35.0591
393,-13,33.41667
393,-13.5,34
394,-14.39296,35.34658
394,-13.5,34
394,-12.36162,33.55601
394,-11.85428,33.60778
394,-14.94583,35.57367
394,-15.04839,35.0591
394,-13,33.41667
394,-13.5,34
395,-14.39296,35.34658
395,-15.38085,35.39234
395,-13.5,34
395,-14.94583,35.57367
395,-15.04839,35.0591
395,-13,33.41667
395,-13.5,34
396,-13.71667,34.31667
396,-13.5,34
396,-13.5,34
396,-15.63333,34.61667
397,-14.39296,35.34658
397,-13.5,34
397,-15.39979,35.31366
397,-14.01667,34.85
397,-13.5,34
397,-14.7859,34.91386
397,-11.72058,34.29578
397,-14.48062,35.46668
397,-12.36162,33.55601
397,-14.18031,33.77725
398,-14.15392,33.97066
398,-13.5,34
398,-11.46556,34.02071
398,-12.16667,33.68333
398,-13.5,34
398,-14.39296,35.34658
398,-14.01962,33.68407
398,-16.36667,34.68333
398,-15.12296,35.54495
398,-15.64732,34.93956
399,-13.71959,34.40184
399,-14.766,35.283
399,-13.5,34
400,-13.5,34
401,-15.78499,35.00854
401,-12.36162,33.55601
401,-16.05,35.75
401,-13.5,34
401,-14.98333,34.66667
401,-15.88333,35.25
401,-13.5,34
402,-13.5,34
403,-15.45051,34.70034
403,-15.80299,35.02211
403,-14.94583,35.57367
403,-13.5,34
403,-13.5,34
403,-14.87652,35.30112
403,-15.5,35
403,-15.3,35.7
403,-14.73333,35.53333
403,-15.63337,34.51682
403,-14.9641,35.67749
403,-13.5,34
403,-15.40641,34.52207
404,-13.5,34
404,-14.01962,33.68407
404,-13.5,34
405,-10.46667,33.7
405,-14.01962,33.68407
405,-13.5,34
405,-13.5,34
406,-13.5,34
406,-14.01962,33.68407
407,-12.52475,34.1891
407,-14.8,34.76667
407,-14.37774,33.73904
407,-15.67047,34.4232
407,-13.5,34
407,-15.04839,35.0591
407,-14.01962,33.68407
407,-14.26273,34.18559
407,-13.5,34
407,-14.75,34.75
408,-14.47815,35.26448
408,-13.5,34
408,-16.4,34.86667
408,-13.5,34
408,-14.01962,33.68407
408,-13.96692,33.78725
409,-13.5,34
409,-14.01962,33.68407
409,-13.5,34
409,-13.5,34
410,-15.95771,34.77181
410,-13.60098,33.82378
410,-13.93333,33.36667
410,-14.94583,35.57367
410,-15.04839,35.0591
410,-12.74442,33.67447
410,-13.5,34
410,-16.96535,35.21659
410,-14.93571,35.46685
410,-16.75,35.16667
410,-15.56174,34.50258
410,-17.09576,35.21899
410,-16.16667,34.75
410,-13.87502,34.57784
410,-14.26273,34.18559
410,-14.43333,34.06667
410,-10.11153,33.88151
410,-15.63337,34.51682
410,-10.99598,34.0737
410,-15.64732,34.93956
410,-14.75,34.75
411,-15.5,35
411,-15.64732,34.93956
411,-15.78644,35.00416
411,-13.5,34
412,-14.01962,33.68407
412,-13.5,34
413,-14.39296,35.34658
413,-16.10583,35.1506
413,-12.71667,33.4
413,-14.94583,35.57367
413,-13.5,34
413,-16.75,35.16667
413,-13,33.41667
413,-16.03352,34.80091
413,-15.43007,35.41829
413,-13.5,34
413,-16.16667,34.75
413,-13.71959,34.40184
413,-14.01962,33.68407
413,-14.26273,34.18559
413,-13.16667,33.58333
413,-10.80292,33.80524
413,-15.75268,35.21576
413,-15.64732,34.93956
413,-14.75,34.75
415,-14.01962,33.68407
415,-13.5,34
